timestamp,exchange,spread,depth,volume,opportunity,position_size,executions,profit,capital
2025-11-10 12:00:00+00:00,Kraken,0.0468127667047028,4761.148951855975,24283.083333333325,True,3035.3854166666656,0.416,83.5144435675459,10083.514443567547
2025-11-10 13:00:00+00:00,Kraken,0.0850952729959511,5564.4841029475,23581.708333333325,True,2947.7135416666656,0.416,149.1708969185264,10232.685340486072
2025-11-10 14:00:00+00:00,Kraken,0.1108234249149308,5469.573238362425,23430.583333333325,True,2928.8229166666656,0.416,193.66797577370397,10426.353316259776
2025-11-10 15:00:00+00:00,Kraken,0.117767604039832,5744.04194376315,27848.875,True,3481.109375,0.416,244.76925820019008,10671.122574459967
2025-11-10 16:00:00+00:00,Kraken,0.0496149638310976,5150.4621834965,27882.33333333325,True,3485.291666666656,0.416,101.78413085343918,10772.906705313406
2025-11-10 17:00:00+00:00,Kraken,0.0794641925539177,5325.769670728075,29096.83333333325,True,3637.104166666656,0.416,171.70390856987703,10944.610613883282
2025-11-10 18:00:00+00:00,Kraken,0.0392073099253624,4827.401451354325,28870.125,True,3608.765625,0.416,82.73459444980507,11027.345208333087
2025-11-10 19:00:00+00:00,Kraken,0.1291943240726078,5818.844475076425,28898.66666666675,True,3612.333333333344,0.416,278.89444411761076,11306.239652450697
2025-11-10 20:00:00+00:00,Kraken,0.0607215341470802,4939.81746199395,27672.58333333325,True,3459.072916666656,0.416,124.19244188149396,11430.43209433219
2025-11-10 21:00:00+00:00,Kraken,0.0758510157661325,5080.8680787556,28599.08333333325,True,3574.885416666656,0.416,160.97527680934522,11591.407371141537
2025-11-10 22:00:00+00:00,Kraken,0.0555937108733107,5105.5225828222,31919.08333333325,True,3989.885416666656,0.416,130.90928321915268,11722.31665436069
2025-11-10 23:00:00+00:00,Kraken,0.0604920155431262,4218.786535909375,37432.75,True,3375.0292287275,0.416,120.70773060649199,11843.02438496718
2025-11-11 00:00:00+00:00,Kraken,0.0662837126421597,4440.6776362296,37989.83333333325,True,3552.54210898368,0.416,139.46745827742433,11982.491843244605
2025-11-11 01:00:00+00:00,Kraken,0.0842286297574221,4496.54845841665,41505.25,True,3597.23876673332,0.416,180.16003960556674,12162.651882850172
